wo_num,part_num,description,customer,qty_tbr,yield,mrb,scrap,due,process,timestamp
9900,F_ADC757163D2.-,"TUBE, CHAMBER FLOW",SKYLINE AEROSPACE SP. Z O.O.,0,57,0,0,27,"HANDLE, LEVER",2024-09-17 5:04
9901,F_ADC757163D2.-,"WASHER, RETENTION PLATE",NOVA AEROSPACE SYSTEMS,0,98,0,0,87,"SLEEVE, FASTENER",2024-09-17 5:04
9902,F_ADC757163D2.-,"SHAFT, GEAR DRIVE",VECTOR AEROSPACE LTD.,0,29,0,0,51,"PLATE, MOUNTING",2024-09-17 5:04
9904,F_H2164-159.B,"BEARING, PLATE MOUNT",STARLINE AEROSPACE LLC,39,13,0,0,37,"RETAINER, SPRING",2024-09-17 5:04
9905,F_00333505-501.A,"SHAFT, ROTOR ASSEMBLY",COSMOS AERONAUTICS INC.,0,38,0,0,54,"TUBE, FLOW CONTROL",2024-09-17 5:04
9906,F_7003036.E,"PLUG, ROTOR SEAL",SKYLINE AEROSPACE SP. Z O.O.,3,37,0,0,37,"PIN, LOCKING",2024-09-17 5:04
9907,F_7003036.E,"BEARING, LOWER SPINDLE",NEXUS AIRCRAFT SYSTEMS,11,92,0,0,70,"ARM, STABILIZER",2024-09-17 5:04
9913,F_04P513455-7.A000,"BRACKET, TORSION LINK",VENTURE AEROSPACE GMBH,0,61,0,0,46,"CONNECTOR, LINK",2024-09-17 5:04
9914,F_04P513455-7.A000,"NUT, BEARING SPACER",SKYWORKS SOLUTIONS,0,82,0,0,57,"CLAMP, PRESSURE",2024-09-17 5:04
9915,F_04P513455-7.A000,"WASHER-SPLINED, ALIGNMENT",TERA TECHNOLOGIES LTD.,0,8,0,0,0,"COVER, MAIN ASSEMBLY",2024-09-17 5:04
9916,F_04P513455-7.A000,"HOUSING, BEARING COVER",VECTOR AEROSPACE LTD.,67,44,0,0,7,"CORE, STATOR",2024-09-17 5:04
9918,D_T-8650-1965-00.02,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,0,31,0,0,45,"BOLT, UPPER ARM",2024-09-17 5:04
9920,F_01365720-007.01,"PLATE, ROTOR GUIDE",AURORA AIR SYSTEMS,94,1,0,0,18,"GASKET, SEAL N.E.S.",2024-09-17 5:04
9921,F_01365720-007.01,"SPRING, ROTOR STABILIZER",PHOENIX AVIATION CORP.,0,7,0,0,62,"FRAME, PRIMARY INSP UNIT",2024-09-17 5:04
9922,F_AEC757164D1M.A,"BUSHING, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,0,70,0,0,12,"CLIP, RETENTION",2024-09-17 5:04
9923,F_AEC757164D1M.A,"AXLE, MAIN DRIVE",STARLINE AEROSPACE LLC,0,84,0,0,4,"DISK, ROTATION",2024-09-17 5:04
9925,F_01141825-506.01,"PIN, ROTATION",ATLAS AIR COMPONENTS,0,68,0,0,82,"RING, FASTENER",2024-09-17 5:04
9926,F_04P512846-7.A000,"DISK, ROTOR",NOVA AEROSPACE SYSTEMS,90,17,0,0,43,"BRACKET, SUPPORT",2024-09-17 5:04
9927,F_04P512846-7.A000,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,51,51,0,0,6,"PIN, ALIGNMENT",2024-09-17 5:04
9935,F_43721-200.A,"BOLT, LOWER MOUNT",TERA TECHNOLOGIES LTD.,0,45,0,0,64,"PLATE, MIDSECTION",2024-09-17 5:04
9937,F_982R067999.J,"SEAL, BEARING N.D.E.",PHOENIX AVIATION CORP.,72,58,0,0,29,TASKS,2024-09-17 5:04
9938,F_01800080-001.03,"FRAME, MAIN INSPECTION UNIT",HORIZON ELECTRICAL SYSTEMS,3,62,0,0,8,"GROMMET, BUFFER",2024-09-17 5:04
9939,F_01800080-001.03,"CLIP, LOCK",STARLINE AEROSPACE LLC,42,5,0,0,19,"SEAL, CUSHION",2024-09-17 5:04
9944,F_002-MDWG-000764.B,"WASHER-SPLINED, DRIVE LINK",VENTURE AEROSPACE GMBH,0,87,0,0,34,"CLIP, FIXTURE",2024-09-17 5:04
9945,F_00163300-531.B,"BRACKET, SUPPORT",SKYWORKS SOLUTIONS,96,27,0,0,84,"COVER, ASSEMBLY",2024-09-17 5:04
9947,F_721Z3341-213.NC,"ROD, ROTOR",ATLAS AIR COMPONENTS,0,80,0,0,31,"GEAR, TRANSMISSION",2024-09-17 5:04
9948,F_982R067999.J,"WASHER, FIXTURE",TERA TECHNOLOGIES LTD.,0,40,0,0,18,"MODULE, CONNECTION",2024-09-17 5:04
9949,F_721Z3341-211.NC,"PANEL, MIDSECTION",NEXUS AIRCRAFT SYSTEMS,30,26,0,0,100,"STUD, ALIGNMENT",2024-09-17 5:04
9955,D_T-8650-1920-00.01,OPERATIONS,PHOENIX AVIATION CORP.,0,35,0,0,5,"CAP, LOCK",2024-09-17 5:04
9957,F_003-MDWG-000071.C,"GROMMET, BUFFER",VECTOR AEROSPACE LTD.,39,60,0,0,13,"PIN, ANCHOR",2024-09-17 5:04
9959,F_001-MDWG-000579.D,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,92,80,0,0,50,"SPACER, UPPER BRACE",2024-09-17 5:04
9960,F_001-MDWG-000579.D,"WASHER-SPLINED, DRIVE LINK",SKYLINE AEROSPACE SP. Z O.O.,0,80,0,0,74,"ROD, GUIDE",2024-09-17 5:04
9961,F_001-MDWG-000579.D,"CAP, END STOP",STARLINE AEROSPACE LLC,51,42,0,0,3,"BEARING, SUPPORT",2024-09-17 5:04
9964,F_001-MDWG-000582.A,"PLUG, END CAP",PHOENIX AVIATION CORP.,65,4,0,0,52,"SCREW, LOCKING",2024-09-17 5:04
9969,F_00333505-501.A,"PIN, ROTOR SHAFT",HORIZON ELECTRICAL SYSTEMS,0,20,0,0,70,"RIVET, MOUNTING",2024-09-17 5:04
9970,F_00333505-501.A,"STUD, ROTOR ALIGNMENT",AURORA AIR SYSTEMS,68,47,0,0,41,"PLUG, END CAP",2024-09-17 5:04
9973,F_01677497-060.02,"TENSION BUMPER, SIZE 31",COSMOS AERONAUTICS INC.,0,65,0,0,50,"BRACE, STABILIZER",2024-09-17 5:04
9975,F_01677497-060.02,"WASHER, SUPPORT",VECTOR AEROSPACE LTD.,16,100,0,0,27,"COUPLER, SHAFT",2024-09-17 5:04
9976,F_01677497-060.02,"DOME, UPPER MACHINING",AURORA AIR SYSTEMS,43,43,0,0,41,"WHEEL, TORSION",2024-09-17 5:04
9977,F_01677497-060.02,"RING, LOCKING MECHANISM",ATLAS AIR COMPONENTS,73,99,0,0,27,"CONNECTOR, MAIN ASSY",2024-09-17 5:04
9984,F_01800080-001.04,"TUBE, CHAMBER FLOW",SKYLINE AEROSPACE SP. Z O.O.,14,35,0,0,44,"CLAMP, RETENTION",2024-09-17 5:04
9985,F_01800080-001.04,"WASHER, RETENTION PLATE",NOVA AEROSPACE SYSTEMS,0,22,0,0,10,"LINK, CONTROL",2024-09-17 5:04
9986,F_01800080-001.04,"SHAFT, GEAR DRIVE",VECTOR AEROSPACE LTD.,15,69,0,0,52,"FLANGE, SEALING",2024-09-17 5:04
9987,F_01800080-001.04,"BEARING, PLATE MOUNT",STARLINE AEROSPACE LLC,0,36,0,0,79,"BRACKET, MOUNT",2024-09-17 5:04
9991,F_001-MDWG-000579.D,"SHAFT, ROTOR ASSEMBLY",COSMOS AERONAUTICS INC.,0,20,0,0,51,"GUIDE, SLIDE",2024-09-17 5:04
9992,F_001-MDWG-000579.D,"PLUG, ROTOR SEAL",SKYLINE AEROSPACE SP. Z O.O.,0,2,0,0,21,"CLIP, HOLDING",2024-09-17 5:04
9993,F_162A1351-1.AB_RWK,"BEARING, LOWER SPINDLE",NEXUS AIRCRAFT SYSTEMS,0,71,0,0,27,"BRUSH, CONTACT",2024-09-17 5:04
9995,F_01759348-010.03,"BRACKET, TORSION LINK",VENTURE AEROSPACE GMBH,0,89,0,0,82,"TUBE, EXTENSION",2024-09-17 5:04
9996,F_01759348-010.03,"NUT, BEARING SPACER",SKYWORKS SOLUTIONS,0,44,0,0,94,"SHIELD, PROTECTIVE",2024-09-17 5:04
9997,F_01759348-010.03,"WASHER-SPLINED, ALIGNMENT",TERA TECHNOLOGIES LTD.,9,73,0,0,82,"BUSHING, INTERLOCK",2024-09-17 5:04
9998,F_01759348-010.03,"HOUSING, BEARING COVER",VECTOR AEROSPACE LTD.,88,51,0,0,74,"BOLT, TENSION",2024-09-17 5:04
9999,F_1201-33503-801.-,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,0,68,0,0,30,"BRACE, LOWER SUPPORT",2024-09-17 5:04
10003,F_00392971-001.D,"PLATE, ROTOR GUIDE",AURORA AIR SYSTEMS,0,95,0,0,83,"HOOK, FASTENER",2024-09-17 5:04
10004,F_00392971-004.C,"SPRING, ROTOR STABILIZER",PHOENIX AVIATION CORP.,88,44,0,0,39,"PIN, RETENTION",2024-09-17 5:04
10005,F_2143M5425-1.AB,"BUSHING, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,0,13,0,0,13,"PLATE, LOCKING",2024-09-17 5:04
10006,F_001-MDWG-000579.D,"AXLE, MAIN DRIVE",STARLINE AEROSPACE LLC,0,67,0,0,53,"SCREW, TORSION",2024-09-17 5:04
10007,F_001-MDWG-000579.D,"PIN, ROTATION",ATLAS AIR COMPONENTS,37,38,0,0,9,"GASKET, FLUID SEAL",2024-09-17 5:04
10008,F_001-MDWG-000579.D,"DISK, ROTOR",NOVA AEROSPACE SYSTEMS,48,1,0,0,20,"KNOB, ADJUSTMENT",2024-09-17 5:04
10009,F_04P512839-7.A000,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,0,80,0,0,56,"SPRING, RETURN",2024-09-17 5:04
10010,F_ADC73220Y5D2.A,"BOLT, LOWER MOUNT",TERA TECHNOLOGIES LTD.,0,99,0,0,87,"ROD, CONNECTOR",2024-09-17 5:04
10011,F_ADC73220Y5D2.A,"SEAL, BEARING N.D.E.",PHOENIX AVIATION CORP.,0,51,0,0,24,"PAD, CUSHION",2024-09-17 5:04
10014,F_01241802-003.04,"FRAME, MAIN INSPECTION UNIT",HORIZON ELECTRICAL SYSTEMS,0,40,0,0,39,"STUD, RETAINER",2024-09-17 5:04
10015,F_01140378-502.06,"CLIP, LOCK",STARLINE AEROSPACE LLC,23,8,0,0,9,"FRAME, SECONDARY UNIT",2024-09-17 5:04
10017,F_001-MDWG-000587.A,"WASHER-SPLINED, DRIVE LINK",VENTURE AEROSPACE GMBH,67,23,0,0,34,"BLADE, ROTARY",2024-09-17 5:04
10020,F_55119-1.AA,"BRACKET, SUPPORT",SKYWORKS SOLUTIONS,0,26,0,0,96,"CLAMP, ALIGNMENT",2024-09-17 5:04
10022,F_00748601-014.B,"ROD, ROTOR",ATLAS AIR COMPONENTS,0,19,0,0,95,"RING, SEAL",2024-09-17 5:04
10023,F_981R312.E,"WASHER, FIXTURE",TERA TECHNOLOGIES LTD.,0,15,0,0,93,"BEARING, ROTATION",2024-09-17 5:04
10027,F_01340365-005.01,"PANEL, MIDSECTION",NEXUS AIRCRAFT SYSTEMS,29,64,0,0,20,"PANEL, SUPPORT",2024-09-17 5:04
10028,F_002-MDWG-000764.B,OPERATIONS,PHOENIX AVIATION CORP.,0,5,0,0,3,"BUSHING, TENSION",2024-09-17 5:04
10030,F_01800080-001.04,"GROMMET, BUFFER",VECTOR AEROSPACE LTD.,2,27,0,0,16,"HANDLE, LEVER",2024-09-17 5:04
10031,F_01800080-001.04,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,14,88,0,0,38,"SLEEVE, FASTENER",2024-09-17 5:04
10035,F_001-MDWG-000582.B,"WASHER-SPLINED, DRIVE LINK",SKYLINE AEROSPACE SP. Z O.O.,0,39,0,0,36,"PLATE, MOUNTING",2024-09-17 5:04
10036,F_001-MDWG-000582.B,"CAP, END STOP",STARLINE AEROSPACE LLC,24,9,0,0,83,"RETAINER, SPRING",2024-09-17 5:04
10039,F_AEC54820Y1D2.B,"PLUG, END CAP",PHOENIX AVIATION CORP.,0,96,0,0,55,"TUBE, FLOW CONTROL",2024-09-17 5:04
10040,F_ADC757163D2.-,"PIN, ROTOR SHAFT",HORIZON ELECTRICAL SYSTEMS,22,59,0,0,64,"PIN, LOCKING",2024-09-17 5:04
10041,F_ADC757163D2.-,"STUD, ROTOR ALIGNMENT",AURORA AIR SYSTEMS,24,53,0,0,78,"ARM, STABILIZER",2024-09-17 5:04
10043,F_01385061-510M01-DEV.01,"TENSION BUMPER, SIZE 32",COSMOS AERONAUTICS INC.,13,49,0,0,63,"CONNECTOR, LINK",2024-09-17 5:04
10044,F_850242.C,"WASHER, SUPPORT",VECTOR AEROSPACE LTD.,44,47,0,0,11,"CLAMP, PRESSURE",2024-09-17 5:04
10045,F_001-MDWG-000580.B,"DOME, UPPER MACHINING",AURORA AIR SYSTEMS,82,30,0,0,19,"COVER, MAIN ASSEMBLY",2024-09-17 5:04
10046,F_AEC757164D1M.C,"RING, LOCKING MECHANISM",ATLAS AIR COMPONENTS,0,96,0,0,87,"CORE, STATOR",2024-09-17 5:04
10047,F_AEC757164D1M.C,"TUBE, CHAMBER FLOW",SKYLINE AEROSPACE SP. Z O.O.,0,58,0,0,61,"BOLT, UPPER ARM",2024-09-17 5:04
10048,F_AEC757164D1M.C,"WASHER, RETENTION PLATE",NOVA AEROSPACE SYSTEMS,49,80,0,0,89,"GASKET, SEAL N.E.S.",2024-09-17 5:04
10050,F_ADC44112D21.E,"SHAFT, GEAR DRIVE",VECTOR AEROSPACE LTD.,14,23,0,0,50,"FRAME, PRIMARY INSP UNIT",2024-09-17 5:04
10053,F_002-MDWG-000764.B,"BEARING, PLATE MOUNT",STARLINE AEROSPACE LLC,0,26,0,0,3,"CLIP, RETENTION",2024-09-17 5:04
10054,F_002-MDWG-000764.B,"SHAFT, ROTOR ASSEMBLY",COSMOS AERONAUTICS INC.,0,13,0,0,91,"DISK, ROTATION",2024-09-17 5:04
10055,F_00748601-014.B,"PLUG, ROTOR SEAL",SKYLINE AEROSPACE SP. Z O.O.,0,58,0,0,97,"RING, FASTENER",2024-09-17 5:04
10056,F_01335577-510M01-DEV.01,"BEARING, LOWER SPINDLE",NEXUS AIRCRAFT SYSTEMS,0,49,0,0,27,"BRACKET, SUPPORT",2024-09-17 5:04
10062,F_01335577-510.01,"BRACKET, TORSION LINK",VENTURE AEROSPACE GMBH,55,3,0,0,7,"PIN, ALIGNMENT",2024-09-17 5:04
10063,F_01335577-510.01,"NUT, BEARING SPACER",SKYWORKS SOLUTIONS,94,47,0,0,64,"PLATE, MIDSECTION",2024-09-17 5:04
10065,F_01241815-006.01,"WASHER-SPLINED, ALIGNMENT",TERA TECHNOLOGIES LTD.,36,21,0,0,7,TASKS,2024-09-17 5:04
10066,F_01241815-006.01,"HOUSING, BEARING COVER",VECTOR AEROSPACE LTD.,0,65,0,0,76,"GROMMET, BUFFER",2024-09-17 5:04
10069,F_2143M5425-1.AB,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,0,52,0,0,41,"SEAL, CUSHION",2024-09-17 5:04
10070,F_2143M5425-1.AB,"PLATE, ROTOR GUIDE",AURORA AIR SYSTEMS,76,61,0,0,32,"CLIP, FIXTURE",2024-09-17 5:04
10072,F_01800080-001.04,"SPRING, ROTOR STABILIZER",PHOENIX AVIATION CORP.,92,60,0,0,7,"COVER, ASSEMBLY",2024-09-17 5:04
10073,F_01335577-510M01-DEV.01,"BUSHING, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,0,26,0,0,4,"GEAR, TRANSMISSION",2024-09-17 5:04
10074,F_01335577-510.01,"AXLE, MAIN DRIVE",STARLINE AEROSPACE LLC,61,93,0,0,99,"MODULE, CONNECTION",2024-09-17 5:04
10076,F_01335577-020M01-DEV.02,"PIN, ROTATION",ATLAS AIR COMPONENTS,0,2,2,0,63,"STUD, ALIGNMENT",2024-09-17 5:04
10078,F_2144M5463-2.AD,"DISK, ROTOR",NOVA AEROSPACE SYSTEMS,0,98,0,0,38,"CAP, LOCK",2024-09-17 5:04
10079,F_002-MDWG-000457.A,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,0,31,0,0,0,"PIN, ANCHOR",2024-09-17 5:04
10080,F_002-MDWG-000845.A,"BOLT, LOWER MOUNT",TERA TECHNOLOGIES LTD.,0,15,0,0,63,"SPACER, UPPER BRACE",2024-09-17 5:04
10081,F_04P513455-7.A000,"SEAL, BEARING N.D.E.",PHOENIX AVIATION CORP.,1,64,0,0,88,"ROD, GUIDE",2024-09-17 5:04
10082,F_04P513455-7.A000,"FRAME, MAIN INSPECTION UNIT",HORIZON ELECTRICAL SYSTEMS,0,88,0,0,85,"BEARING, SUPPORT",2024-09-17 5:04
10083,F_04P513455-7.A000,"CLIP, LOCK",STARLINE AEROSPACE LLC,0,14,0,0,49,"SCREW, LOCKING",2024-09-17 5:04
10084,F_04P513455-7.A000,"WASHER-SPLINED, DRIVE LINK",VENTURE AEROSPACE GMBH,30,55,0,0,18,"RIVET, MOUNTING",2024-09-17 5:04
10085,F_04P513455-7.A000,"BRACKET, SUPPORT",SKYWORKS SOLUTIONS,0,18,0,0,90,"PLUG, END CAP",2024-09-17 5:04
10090,F_01385062-510-DEV.02,"ROD, ROTOR",ATLAS AIR COMPONENTS,0,90,0,0,15,"BRACE, STABILIZER",2024-09-17 5:04
10091,F_01385062-510.02,"WASHER, FIXTURE",TERA TECHNOLOGIES LTD.,0,93,0,0,96,"COUPLER, SHAFT",2024-09-17 5:04
10092,F_01677497-060.02,"PANEL, MIDSECTION",NEXUS AIRCRAFT SYSTEMS,0,56,0,0,53,"WHEEL, TORSION",2024-09-17 5:04
10093,F_01677497-060.02,OPERATIONS,PHOENIX AVIATION CORP.,7,31,0,0,81,"CONNECTOR, MAIN ASSY",2024-09-17 5:04
10094,F_01677497-060.02,"GROMMET, BUFFER",VECTOR AEROSPACE LTD.,0,1,0,0,29,"CLAMP, RETENTION",2024-09-17 5:04
10095,F_01677497-060.02,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,88,80,0,0,8,"LINK, CONTROL",2024-09-17 5:04
10099,F_01385061-510M01-DEV.02,"WASHER-SPLINED, DRIVE LINK",SKYLINE AEROSPACE SP. Z O.O.,0,79,0,0,55,"FLANGE, SEALING",2024-09-17 5:04
10100,F_002-MDWG-000764.B,"CAP, END STOP",STARLINE AEROSPACE LLC,0,79,0,0,1,"BRACKET, MOUNT",2024-09-17 5:04
10101,F_002-MDWG-000764.B,"PLUG, END CAP",PHOENIX AVIATION CORP.,94,37,0,0,39,"GUIDE, SLIDE",2024-09-17 5:04
10106,F_003-MDWG-000071.C,"PIN, ROTOR SHAFT",HORIZON ELECTRICAL SYSTEMS,53,96,0,0,50,"CLIP, HOLDING",2024-09-17 5:04
10107,F_003-MDWG-000071.C,"STUD, ROTOR ALIGNMENT",AURORA AIR SYSTEMS,62,60,0,0,96,"BRUSH, CONTACT",2024-09-17 5:04
10108,F_01385061-510.02,"TENSION BUMPER, SIZE 33",COSMOS AERONAUTICS INC.,0,20,0,0,77,"TUBE, EXTENSION",2024-09-17 5:04
10109,F_01385061-510.02,"WASHER, SUPPORT",VECTOR AEROSPACE LTD.,78,12,0,0,19,"SHIELD, PROTECTIVE",2024-09-17 5:04
10110,F_01385061-510.02,"DOME, UPPER MACHINING",AURORA AIR SYSTEMS,0,75,0,0,40,"BUSHING, INTERLOCK",2024-09-17 5:04
10111,F_01800080-001.04,"RING, LOCKING MECHANISM",ATLAS AIR COMPONENTS,94,9,0,0,49,"BOLT, TENSION",2024-09-17 5:04
10112,F_01800080-001.04,"TUBE, CHAMBER FLOW",SKYLINE AEROSPACE SP. Z O.O.,0,72,0,0,58,"BRACE, LOWER SUPPORT",2024-09-17 5:04
10121,F_1201-23102-801.-,"WASHER, RETENTION PLATE",NOVA AEROSPACE SYSTEMS,72,36,0,0,85,"HOOK, FASTENER",2024-09-17 5:04
10122,F_1201-23102-801.-,"SHAFT, GEAR DRIVE",VECTOR AEROSPACE LTD.,0,49,0,0,90,"PIN, RETENTION",2024-09-17 5:04
10123,F_1725419.A,"BEARING, PLATE MOUNT",STARLINE AEROSPACE LLC,6,26,0,0,60,"PLATE, LOCKING",2024-09-17 5:04
10125,F_1118099.V04,"SHAFT, ROTOR ASSEMBLY",COSMOS AERONAUTICS INC.,0,64,0,0,66,"SCREW, TORSION",2024-09-17 5:04
10126,F_1075378.V08,"PLUG, ROTOR SEAL",SKYLINE AEROSPACE SP. Z O.O.,25,24,0,0,19,"GASKET, FLUID SEAL",2024-09-17 5:04
10127,F_AEC757164D1M.C,"BEARING, LOWER SPINDLE",NEXUS AIRCRAFT SYSTEMS,0,17,0,0,6,"KNOB, ADJUSTMENT",2024-09-17 5:04
10128,F_AEC757164D1M.C,"BRACKET, TORSION LINK",VENTURE AEROSPACE GMBH,0,32,0,0,30,"SPRING, RETURN",2024-09-17 5:04
10129,F_AEC757164D1M.C,"NUT, BEARING SPACER",SKYWORKS SOLUTIONS,0,94,0,0,98,"ROD, CONNECTOR",2024-09-17 5:04
10130,F_002-MDWG-000764.B,"WASHER-SPLINED, ALIGNMENT",TERA TECHNOLOGIES LTD.,0,80,0,0,28,"PAD, CUSHION",2024-09-17 5:04
10131,F_002-MDWG-000764.B,"HOUSING, BEARING COVER",VECTOR AEROSPACE LTD.,0,75,0,0,20,"STUD, RETAINER",2024-09-17 5:04
10132,F_002-MDWG-000764.B,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,0,80,0,0,31,"FRAME, SECONDARY UNIT",2024-09-17 5:04
10133,F_002-MDWG-000764.B,"PLATE, ROTOR GUIDE",AURORA AIR SYSTEMS,0,40,0,0,83,"BLADE, ROTARY",2024-09-17 5:04
10134,F_002-MDWG-000764.B,"SPRING, ROTOR STABILIZER",PHOENIX AVIATION CORP.,0,38,0,0,87,"CLAMP, ALIGNMENT",2024-09-17 5:04
10135,F_002-MDWG-000764.B,"BUSHING, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,53,50,0,0,61,"RING, SEAL",2024-09-17 5:04
10136,F_002-MDWG-000764.B,"AXLE, MAIN DRIVE",STARLINE AEROSPACE LLC,4,8,0,0,74,"BEARING, ROTATION",2024-09-17 5:04
10137,F_1075377.V06,"PIN, ROTATION",ATLAS AIR COMPONENTS,0,18,0,0,58,"PANEL, SUPPORT",2024-09-17 5:04
10138,F_01241861-001.06,"DISK, ROTOR",NOVA AEROSPACE SYSTEMS,0,38,0,0,10,"BUSHING, TENSION",2024-09-17 5:04
10139,F_7003036.E_RWK,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,0,20,0,0,56,"HANDLE, LEVER",2024-09-17 5:04
10140,F_7003036.E_RWK,"BOLT, LOWER MOUNT",TERA TECHNOLOGIES LTD.,0,29,0,0,12,"SLEEVE, FASTENER",2024-09-17 5:04
10141,F_01241861-001.06,"SEAL, BEARING N.D.E.",PHOENIX AVIATION CORP.,0,7,0,0,20,"PLATE, MOUNTING",2024-09-17 5:04
10142,F_982R067999.J,"FRAME, MAIN INSPECTION UNIT",HORIZON ELECTRICAL SYSTEMS,0,100,0,0,44,"RETAINER, SPRING",2024-09-17 5:04
10143,F_00392971-004.C,"CLIP, LOCK",STARLINE AEROSPACE LLC,4,54,0,0,4,"TUBE, FLOW CONTROL",2024-09-17 5:04
10145,F_002-MDWG-000845.A,"WASHER-SPLINED, DRIVE LINK",VENTURE AEROSPACE GMBH,95,24,0,0,54,"PIN, LOCKING",2024-09-17 5:04
10148,F_7003036.E,"BRACKET, SUPPORT",SKYWORKS SOLUTIONS,0,80,0,0,2,"ARM, STABILIZER",2024-09-17 5:04
10149,F_01241801-003.03,"ROD, ROTOR",ATLAS AIR COMPONENTS,86,76,0,0,17,"CONNECTOR, LINK",2024-09-17 5:04
10150,F_ADC73220Y5D2.A,"WASHER, FIXTURE",TERA TECHNOLOGIES LTD.,0,41,0,0,14,"CLAMP, PRESSURE",2024-09-17 5:04
10151,F_ADC73220Y5D2.A,"PANEL, MIDSECTION",NEXUS AIRCRAFT SYSTEMS,94,58,0,0,72,"COVER, MAIN ASSEMBLY",2024-09-17 5:04
10152,F_219327.B,OPERATIONS,PHOENIX AVIATION CORP.,17,30,0,0,13,"CORE, STATOR",2024-09-17 5:04
10153,F_829537.-,"GROMMET, BUFFER",VECTOR AEROSPACE LTD.,70,59,0,0,56,"BOLT, UPPER ARM",2024-09-17 5:04
10154,F_844233.-,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,0,31,0,0,74,"GASKET, SEAL N.E.S.",2024-09-17 5:04
10155,F_844233.-,"WASHER-SPLINED, DRIVE LINK",SKYLINE AEROSPACE SP. Z O.O.,84,85,0,0,48,"FRAME, PRIMARY INSP UNIT",2024-09-17 5:04
10157,F_1720801.A,"CAP, END STOP",STARLINE AEROSPACE LLC,26,1,0,0,20,"CLIP, RETENTION",2024-09-17 5:04
10158,F_51309-1.AD_RWK,"PLUG, END CAP",PHOENIX AVIATION CORP.,44,6,0,0,29,"DISK, ROTATION",2024-09-17 5:04
10159,F_01335577-020.03,"PIN, ROTOR SHAFT",HORIZON ELECTRICAL SYSTEMS,45,18,0,0,46,"RING, FASTENER",2024-09-17 5:04
10160,F_01335577-020.03,"STUD, ROTOR ALIGNMENT",AURORA AIR SYSTEMS,0,39,0,0,78,"BRACKET, SUPPORT",2024-09-17 5:04
10161,F_01335577-020.03,"TENSION BUMPER, SIZE 34",COSMOS AERONAUTICS INC.,0,23,0,0,24,"PIN, ALIGNMENT",2024-09-17 5:04
10162,F_B1316-06022.C000,"WASHER, SUPPORT",VECTOR AEROSPACE LTD.,0,74,0,0,53,"PLATE, MIDSECTION",2024-09-17 5:04
10163,F_B1316-06022.C000,"DOME, UPPER MACHINING",AURORA AIR SYSTEMS,49,25,0,0,98,TASKS,2024-09-17 5:04
10165,F_00333505-501.A,"RING, LOCKING MECHANISM",ATLAS AIR COMPONENTS,2,9,0,0,45,"GROMMET, BUFFER",2024-09-17 5:04
10166,F_00333505-501.A,"TUBE, CHAMBER FLOW",SKYLINE AEROSPACE SP. Z O.O.,100,40,0,0,36,"SEAL, CUSHION",2024-09-17 5:04
10167,F_00163300-531.B,"WASHER, RETENTION PLATE",NOVA AEROSPACE SYSTEMS,64,9,0,0,95,"CLIP, FIXTURE",2024-09-17 5:04
10168,F_00163300-531.B,"SHAFT, GEAR DRIVE",VECTOR AEROSPACE LTD.,0,79,0,0,63,"COVER, ASSEMBLY",2024-09-17 5:04
10169,F_H2164-157.E,"BEARING, PLATE MOUNT",STARLINE AEROSPACE LLC,8,87,0,0,86,"GEAR, TRANSMISSION",2024-09-17 5:04
10170,F_H2164-156.E,"SHAFT, ROTOR ASSEMBLY",COSMOS AERONAUTICS INC.,0,41,0,0,22,"MODULE, CONNECTION",2024-09-17 5:04
10171,F_AEC757164D1M.C,"PLUG, ROTOR SEAL",SKYLINE AEROSPACE SP. Z O.O.,0,89,0,0,10,"STUD, ALIGNMENT",2024-09-17 5:04
10172,F_01385061-510.02,"BEARING, LOWER SPINDLE",NEXUS AIRCRAFT SYSTEMS,58,43,0,0,49,"CAP, LOCK",2024-09-17 5:04
10173,F_01385061-510.02,"BRACKET, TORSION LINK",VENTURE AEROSPACE GMBH,19,35,0,0,64,"PIN, ANCHOR",2024-09-17 5:04
10174,D_1003M3803C001.C,"NUT, BEARING SPACER",SKYWORKS SOLUTIONS,34,55,0,0,11,"SPACER, UPPER BRACE",2024-09-17 5:04
10175,D_1003M6803C001.A,"WASHER-SPLINED, ALIGNMENT",TERA TECHNOLOGIES LTD.,68,29,0,0,7,"ROD, GUIDE",2024-09-17 5:04
