wo_num,in_quality,part_num,description,qty,date,progress,mrb,mrb_qty,mrb_date,timestamp
10188,0,F_272W6160-106.A,"CLIP, LOCK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10189,0,F_982R067999.J,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10190,0,F_01141825-502.07,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10191,0,F_01140368-017.11,"ROD, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10192,0,F_01241861-001.09,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10193,0,D_2143M6122-1.AA,"PANEL, MIDSECTION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10194,0,F_01385055-531.07,OPERATIONS,N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10195,0,F_B1316-08475.A004,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10196,0,F_001-MDWG-000579.D,"RETAINER, WASHER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10197,0,F_002-MDWG-000764.B,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10198,2,F_001-MDWG-000579.D,"CAP, END STOP",2,No Completion Confirmation,15-Jul,FALSE,0,N/A,2024-09-19 7:14
10199,0,F_002-MDWG-000764.B,"PLUG, END CAP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10200,0,F_844233.-,"PIN, ROTOR SHAFT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10201,0,F_04P512846-7.A004,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10202,0,F_114L2353-1LP.G,"TENSION BUMPER, SIZE 12",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10203,1,F_002-MDWG-000845.A,"WASHER, SUPPORT",38,No Completion Confirmation,09-Jun,FALSE,0,N/A,2024-09-19 7:14
10204,1,F_001-MDWG-000587.A,"DOME, UPPER MACHINING",38,No Completion Confirmation,09-Jun,FALSE,0,N/A,2024-09-19 7:14
10205,1,D_161A2118-2.AC,"RING, LOCKING MECHANISM",38,No Completion Confirmation,09-Jun,FALSE,0,N/A,2024-09-19 7:14
10206,0,F_43721-200.A,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10209,2,F_01141825-502.03_RWK,"WASHER, RETENTION PLATE",40,No Completion Confirmation,30-Oct,FALSE,0,N/A,2024-09-19 7:14
10210,0,F_01241861-001.09,"SHAFT, GEAR DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10211,0,F_2144M5231-2.AB,"BEARING, PLATE MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10212,0,F_006-MDWG-000040.F,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10213,0,D_161W1308-1.4,"PLUG, ROTOR SEAL",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10214,0,D_B1316-06035.B000,"BEARING, LOWER SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10215,0,D_B1316-06035.B000,"BRACKET, TORSION LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10216,0,F_003-MDWG-000065.A,"NUT, BEARING SPACER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10217,0,F_01385055-526.05_RWK,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10218,0,F_001-MDWG-000580.B,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10219,0,F_7003036.E,"WASHER, CONTROL FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10220,0,F_7006527.A,"PLATE, ROTOR GUIDE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10221,0,F_1720801.A,"SPRING, ROTOR STABILIZER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10222,0,F_982R067999.J,"BUSHING, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10223,0,F_142925+.C,"AXLE, MAIN DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10224,0,F_142924+.C,"PIN, ROTATION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10225,0,F_C1M5809LA002.A,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10226,0,F_01763873-001.06,"SLEEVE, MAIN SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10228,0,F_01385055-531.07,"BOLT, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10229,0,F_04P512839-7.A004,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10230,0,F_01600050-005.11,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10231,0,F_219075.C,"CLIP, LOCK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10232,0,F_H2164-156.E,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10233,0,F_H2164-157.E,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10234,0,F_01385055-526.09,"ROD, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10237,0,F_ADC73220Y5D2.A,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10238,0,F_00555000-004.05,"PANEL, MIDSECTION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10239,0,F_001-MDWG-000582.A,OPERATIONS,N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10240,0,F_721Z3394-55.A,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10241,0,F_01385055-526.04_RWK,"RETAINER, WASHER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10243,1,F_01385055-526.08,"WASHER-SPLINED, DRIVE LINK",2,No Completion Confirmation,31-Oct,FALSE,0,N/A,2024-09-19 7:14
10244,0,F_001-MDWG-000583.A,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10245,0,F_850242.C,"PLUG, END CAP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10246,0,F_219327.B,"PIN, ROTOR SHAFT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10247,0,F_11234401-011.05,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10249,0,F_ADC757163D2.-,"TENSION BUMPER, SIZE 13",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10250,0,F_725Z1622-9.A,"WASHER, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10251,0,F_725Z1622-9.A,"DOME, UPPER MACHINING",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10252,0,F_01600050-015DEV.06,"RING, LOCKING MECHANISM",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10253,0,F_01600050-015.02,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10254,2,F_01600050-015.02,"WASHER, RETENTION PLATE",21,No Completion Confirmation,08-Mar,FALSE,0,N/A,2024-09-19 7:14
10255,0,F_43721-200.A,"SHAFT, GEAR DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10256,0,F_B1316-06022.C004,"BEARING, PLATE MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10257,0,F_04P513455-7.A004,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10258,0,D_B1316-05667.A004,"PLUG, ROTOR SEAL",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10259,0,F_11234401-011.06,"BEARING, LOWER SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10260,0,F_11234402-011.07,"BRACKET, TORSION LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10261,0,F_11234401-017.05,"NUT, BEARING SPACER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10262,0,F_ADC44112D21.E,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10263,0,F_001-MDWG-000580.B,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10264,0,D_1003M3266C001.AD,"WASHER, CONTROL FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10265,0,F_7003036.E,"PLATE, ROTOR GUIDE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10266,0,F_01340361-109.05,"SPRING, ROTOR STABILIZER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10267,0,F_08P517835-7.A004,"BUSHING, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10268,0,F_002-MDWG-000845.A,"AXLE, MAIN DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10269,0,D_46865-3.AD,"PIN, ROTATION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10270,0,F_Y41590A-00.05,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10271,0,F_Y41589A-00.05,"SLEEVE, MAIN SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10272,0,F_43721-200.A,"BOLT, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10273,0,F_AEC757164D1M.A,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10274,0,F_Y45973A-00.07,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10276,0,F_01732800-002.06,"CLIP, LOCK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10277,0,F_982R067999.J,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10278,0,F_11234401-011.02,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10279,0,F_11234401-011.02,"ROD, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10280,0,F_1075377.V08,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10281,0,F_04P513455-7.A004,"PANEL, MIDSECTION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10282,0,F_01854707-001.05,OPERATIONS,N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10283,0,F_01340345-006.06,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10284,0,F_001-MDWG-000579.D,"RETAINER, WASHER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10285,0,F_001-MDWG-000582.A,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10287,0,F_11234402-011.07,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10288,0,F_AEC757164D1M.A,"PLUG, END CAP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10289,0,F_2143M5425-1.AB,"PIN, ROTOR SHAFT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10290,0,F_002-MDWG-000461.A,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10291,0,F_002-MDWG-000464.A,"TENSION BUMPER, SIZE 14",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10292,0,F_01732800-002.06,"WASHER, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10293,0,F_11234402-011.03,"DOME, UPPER MACHINING",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10294,0,F_11234402-011.03,"RING, LOCKING MECHANISM",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10295,0,F_01340365-005.05,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10296,0,F_AEC757164D1M.A,"WASHER, RETENTION PLATE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10297,0,F_04P512846-7.A004,"SHAFT, GEAR DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10298,0,F_11234402-017.06,"BEARING, PLATE MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10299,0,F_51309-1.AD,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10300,0,F_11234401-017.02,"PLUG, ROTOR SEAL",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10301,0,F_11234401-017.02,"BEARING, LOWER SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10302,0,F_002-MDWG-000764.B,"BRACKET, TORSION LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10303,0,F_01813899-001.06,"NUT, BEARING SPACER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10304,0,F_01340368-043.08,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10305,0,F_002-MDWG-000764.B,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10306,0,F_AEC757164D1M.A,"WASHER, CONTROL FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10307,0,F_H2164-159.B,"PLATE, ROTOR GUIDE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10309,0,F_003-MDWG-000065.A,"SPRING, ROTOR STABILIZER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
